"339013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"PT.YOSEPH FARMA"
"340013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"PT.YOSEPH FARMA"
"342013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV.RAJAWALI TIMUR"
"343013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"BANGUN KARSA"
"344013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PB.SARI"
"345013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PB. SIDO MULYO"
"348013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV.KURNIA"
"349013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV. BUKIT SERIBU"
"353013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. JAYA LESTARI"
"354013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Kulon Progo";"PB. KUS"
"357013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. ARDHIANS"
"358013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. NUGRAHA TAMA"
"362013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"RATNA, PB"
"363013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV. MARUTO"
"364013";"Jasa Lainnya";"Pemerintah Kabupaten Gunungkidul";"PB UPOYO"
"367013";"Jasa Lainnya";"Pemerintah Kabupaten Kulon Progo";"CV WISMA SARGEDE"
"368013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"cv dinar arsitek"
"372013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. MEGAH KONSTRUKSI"
"374013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT.BRAHMAAN PUTRA SEMBADA"
"376013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"CV. AXEL INA GRAFIKA"
"379013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. DEWA-DEWI PUTRA"
"380013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. AnekaKurnia Utama"
"381013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"PT. Kalimas Inti Niaga"
"382013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. AnekaKurnia Utama"
"383013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Kulon Progo";"UD.BINA KARYA"
"384013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PB.ARIS"
"385013";"Pekerjaan Konstruksi";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"PT. PURAMAS MAHARDHIKA"
"386013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"cv. mekar sejahtera"
"387013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PB. MAJU MAPAN"
"388013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. CHANDRA BHUWANA"
"391013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. CITRA SARANA"
"393013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. TRISATYA KARYA"
"394013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. WONOSALEH"
"395013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. PUTRA JAYA"
"396013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"PT. ALDYA ROTANTIO JAYA"
"397013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. ARIDAS KARYA"
"398013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT ADHI KARYA (Persero) Tbk"
"399013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. Lintas Cakrawala"
"400013";"Pengadaan Barang";"Pengadilan Tinggi Agama Yogyakarta";"PB Semoga Raya"
"401013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. CHANDRA BHUWANA"
"403013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Kulon Progo";"CV. CHANDRA BHUWANA"
"404013";"Pekerjaan Konstruksi";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"CV. TEBAR KARYA"
"405013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"Ananda Resources"
"406013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV Mutiara Hati"
"411013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Bantul";"CV. JAYA MAKMUR"
"414013";"Pengadaan Barang";"Pengadilan Tinggi Agama Yogyakarta";"MITRA NUSANTARA"
"418013";"Pengadaan Barang";"Lembaga Penjaminan Mutu Pendidikan (LPMP)  Prov DIY";"CV ARKAJAYA"
"419013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Kulon Progo";"CV. YOGA KARYA"
"421013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. CITRA MATARAM KONSTRUKSI"
"422013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. DION"
"424013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. ANUGERAH ALAM LESTARI"
"428013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"BANGUN KARSA"
"429013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. SOLUSI ARYA PRIMA"
"434013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PROLINDO RAYA SEJAHTERA"
"435013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV. KRIDA BHAKTI"
"436013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PB. SIDO MULYO"
"438013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PT. SURYA BAYU SEJAHTERA"
"439013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PB. SIDO MULYO"
"444013";"Pengadaan Barang";"Pemerintah Kabupaten Bantul";"CV. Jaringmas Duta Pratama"
"445013";"Jasa Konsultansi Badan Usaha";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"PT DUTA REKATAMA PERSADA"
"448013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. SETIABUDI"
"449013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PB. SIDO MULYO"
"450013";"Pengadaan Barang";"Polres Kulon Progo";"CV. MERPATI"
"453013";"Pengadaan Barang";"Pengadilan Tinggi Agama Yogyakarta";"CV. MAWAR MENTARI"
"454013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"PT. MEUKEK BUMI LESTARI"
"455013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"cv lintang surya utama"
"456013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV. CIPTAGRAHA PRATAMA"
"457013";"Pengadaan Barang";"Pemerintah Kabupaten Bantul";"CV. Masyhida"
"458013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Kulon Progo";"CV.LUMAYAN"
"459013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"Interduta Wirakarya Sejati"
"462013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"bahanacitraabadi"
"464013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PUTRA JAYA, PB"
"465013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV.HASTA BERLIAN"
"466013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"CV. Harrisma Computer"
"468013";"Pengadaan Barang";"Pemerintah Kabupaten Bantul";"PT.Sapta Sari Tama"
"469013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"PERWITA DHITA INSANI"
"470013";"Pengadaan Barang";"Pemerintah Kabupaten Bantul";"CV. RIZKY MEDICAL"
"474013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"CV.KURNIA"
"476013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"CV.KURNIA"
"477013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"MEDSINDO"
"478013";"Pengadaan Barang";"Balai Penyelidikan dan Pengembangan Teknologi Kebencanaan Geolog";"CV. Surya Jaya Tech"
"480013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV.Kuncoro Jati"
"481013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV. KUNTO AJI"
"482013";"Pengadaan Barang";"Pemerintah Kabupaten Bantul";"CV. Bina Karya"
"484013";"Pekerjaan Konstruksi";"Polres Kulon Progo";"CV. TRITUNGGAL SEJAHTERA"
"488013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT.SELO ADIKARTO"
"492013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. TOM KONSTRUKSI"
"495013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"cv. widjaya"
"497013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PB. BUNGA PADI"
"498013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. KARYA UTAMA"
"500013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV.DIAN KURNIA"
"501013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"bahanacitraabadi"
"502013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"PB. PUSPITA JAYA"
"504013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. RAHAYU PRATAMA"
"505013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"CV. JAYA BERDUA"
"507013";"Pengadaan Barang";"BP2 GAKI MAGELANG";"CV. MITRA WIRATAMA"
"508013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"Mekar Medikatama"
"510013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"CV.MULYA UTAMA"
"511013";"Pekerjaan Konstruksi";"KEPOLISIAN NEGARA REPUBLIK INDONESIA DAERAH ISTIMEWA YOGYAKARTA ";"CV.KURNIA"
"513013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"UD Trisna Tani Jaya"
"514013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. ESA YOGYAKARTA"
"515013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. Rakit Kulim"
"518013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. Forestech indonesia"
"519013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. KAWULO TANI"
"520013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. CENTRA BUANA SEJAHTERA"
"523013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. GALUH WANA MUKTI"
"524013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"UD. Tanjung Harapan"
"525013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. BALAI TANI"
"526013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. BINA RAYA"
"527013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. UTAMI"
"529013";"Pengadaan Barang";"Balai Penyelidikan dan Pengembangan Teknologi Kebencanaan Geolog";"CV. UMBARAN PRATAMA"
"531013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV.HASTA BERLIAN"
"532013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. ALDYA ROTANTIO JAYA"
"534013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. Harapan Mulia"
"535013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"PB Semoga Raya"
"536013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"CV. SOLUSI ARYA PRIMA"
"540013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV ELMATERA PUBLISHING"
"542013";"Jasa Konsultansi Badan Usaha";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. PROPORSI"
"543013";"Pengadaan Barang";"Lembaga Penjaminan Mutu Pendidikan (LPMP)  Prov DIY";"PERDANA SUKSES, PB"
"544013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"RATNA, PB"
"546013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"PT BAYUTAMA AJI SENTOSA"
"548013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"UD. ALAM BARU"
"549013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PB.PRIMA KARYA"
"550013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. BIMA SAKTI"
"553013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"CV. BINTANG SAKTI M & E"
"555013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. DHARMA NUSA INDOLAB"
"556013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV. ACHDA JAYA"
"557013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT.BERTHO CHRISANTA BERSAUDARA"
"560013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"Budi Sarwahita"
"563013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"MENOREH MAKMUR"
"565013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"CV. KUJANG PRIMA LESTARI"
"566013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"Pt. Deltamarga Adyatama"
"567013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"Pt. Deltamarga Adyatama"
"570013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"UD. KARYA INDAH"
"571013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"CV. Global Karunia Technology"
"572013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"CV. NAJAH HIBATULLAH"
"575013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. Menara Timur"
"576013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"CV. Kelapa Tujuh"
"577013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"bahanacitraabadi"
"579013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"cv.frontier eka prakarsa"
"580013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"CV. SINAR SAKTI"
"581013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"CV. Global Karunia Technology"
"583013";"Pengadaan Barang";"Pemerintah Kabupaten Bantul";"CV.MULYA UTAMA"
"584013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"CV. BHARATA SAKTI"
"585013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"PT Enseval Putera Megatrading Tbk"
"589013";"Pengadaan Barang";"Pemerintah Kabupaten Bantul";"CV. USAHA UTAMA"
"590013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV. YOGATAMA"
"591013";"Pekerjaan Konstruksi";"Pemerintah Kabupaten Gunungkidul";"CV.PERMATA KARYA"
"592013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"UD. Patria Putra Persada"
"596013";"Pengadaan Barang";"Lembaga Penjaminan Mutu Pendidikan (LPMP)  Prov DIY";"CV Naufalindo Sci"
"597013";"Pengadaan Barang";"Balai Penyelidikan dan Pengembangan Teknologi Kebencanaan Geolog";"CV. UMBARAN PRATAMA"
"598013";"Pengadaan Barang";"Balai Penyelidikan dan Pengembangan Teknologi Kebencanaan Geolog";"CV. NAJAH HIBATULLAH"
"599013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"CV. ARDHIANS"
"603013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"Madya Karya"
"604013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. LAYANAN TEKNIKA"
"605013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. CAKRA BIMA"
"606013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. CENTRA BUANA SEJAHTERA"
"612013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. KAWULO TANI"
"613013";"Pengadaan Barang";"BALAI PENGELOLAAN DAERAH ALIRAN SUNGAI SERAYU OPAK PROGO";"CV. DHADHI UNGGUL"
"614013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"CV. Prima Karsa"
"615013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. TRIAMAGA"
"617013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. Asuransi Himalaya Pelindung"
"618013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"CV. SUMBER MAKMUR"
"624013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"CV. Prima Karsa"
"625013";"Pengadaan Barang";"Pemerintah Kabupaten Bantul";"CV. Harrisma Computer"
"626013";"Pengadaan Barang";"Pemerintah Kabupaten Kulon Progo";"MUHANDAS STRUKTUR"
"630013";"Pengadaan Barang";"Kantor Wilayah Kementerian Hukum dan Hak Asasi Manusia DIY";"CV. SAMPURNO"
"631013";"Pengadaan Barang";"Kantor Wilayah Kementerian Hukum dan Hak Asasi Manusia DIY";"CV. SAMPURNO"
"632013";"Pengadaan Barang";"Kantor Wilayah Kementerian Hukum dan Hak Asasi Manusia DIY";"pb eka"
"633013";"Pengadaan Barang";"Kantor Wilayah Kementerian Hukum dan Hak Asasi Manusia DIY";"CV. BERKAH MANDIRI"
"634013";"Pengadaan Barang";"Kantor Wilayah Kementerian Hukum dan Hak Asasi Manusia DIY";"CV. SAMPURNO"
"635013";"Jasa Lainnya";"Pemerintah Kabupaten Bantul";"PT. Sarana Insan Muda Selaras"
"638013";"Pengadaan Barang";"Kantor Wilayah Kementerian Hukum dan Hak Asasi Manusia DIY";"CV. HARMONI"
"639013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV EXINDO PRATAMA"
"640013";"Pengadaan Barang";"Rumah Tahanan Negara Bantul";"CV. KURNIA JAYA"
"641013";"Pengadaan Barang";"KEPOLISIAN NEGARA REPUBLIK INDONESIA DAERAH ISTIMEWA YOGYAKARTA ";"CV TEKNIKA SEJATI"
"643013";"Pengadaan Barang";"Direktorat SABHARA POLDA DIY";"CV. BAROKAH ABADI"
"646013";"Pengadaan Barang";"Direktorat Reskrimum POLDA DIY";"CV Mutiara Hati"
"647013";"Pengadaan Barang";"Direktorat Reskrimum POLDA DIY";"CV Mutiara Hati"
"648013";"Pengadaan Barang";"KEPOLISIAN NEGARA REPUBLIK INDONESIA DAERAH ISTIMEWA YOGYAKARTA ";"CV Mutiara Hati"
"649013";"Jasa Lainnya";"Polres Kulon Progo";"adikarsa"
"650013";"Jasa Lainnya";"Polres Kulon Progo";"adikarsa"
"651013";"Jasa Konsultansi Badan Usaha";"Biro Sarpras POLDA DIY";"PT. POLA DATA CONSULTANT (PDC)"
"652013";"Pengadaan Barang";"Satbrimobda DIY";"CV. S.B.S"
"653013";"Jasa Lainnya";"polres bantul";"cv suryaboga"
"654013";"Jasa Lainnya";"PUSAT PENDIDIKAN DAN PELATIHAN BPK RI";"CV. S.B.S"
"655013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. CIPTA KARYA ADJIDARMA"
"656013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. TITIHAN KENCONO"
"657013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. JAYA LESTARI"
"659013";"Jasa Lainnya";"polres bantul";"CV TEKNIKA SEJATI"
"660013";"Jasa Lainnya";"PUSAT PENDIDIKAN DAN PELATIHAN BPK RI";"CV. S.B.S"
"662013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"CV. MULTI ARUM"
"663013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"CV. PRANA BASKARA UTAMA"
"664013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"CV. Laras Mitra Sejati"
"665013";"Pengadaan Barang";"Kantor Wilayah Kementerian Hukum dan Hak Asasi Manusia DIY";"UD.WARNA WARNI"
"666013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"UD.BUMI USAHA SEJATI"
"668013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"CV. Matahari"
"671013";"Jasa Lainnya";"Pemerintah Kabupaten Bantul";"CV AKSES DATA SARANA LESTARI"
"672013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. Sarana Insan Muda Selaras"
"673013";"Pengadaan Barang";"BALAI STANDARDISASI METROLOGI LEGAL REGIONAL II";"PB UPOYO"
"674013";"Pengadaan Barang";"Biddokkes Polda DIY";"PT Millennium Pharmacon International Tbk"
"675013";"Jasa Konsultansi Badan Usaha";"Kantor Wilayah Kementerian Hukum dan Hak Asasi Manusia DIY";"PT. Adjisaka Konsultan Teknik"
"676013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"WASKITA MANDIRA"
"677013";"Jasa Konsultansi Badan Usaha";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. CAKRA MANGGILINGAN JAYA"
"678013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"PT. Elang Mahesa Perkasa"
"679013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"adikarsa"
"680013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT.FARINTEA"
"681013";"Jasa Konsultansi Badan Usaha";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. POLA DATA CONSULTANT (PDC)"
"687013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PB. Rizeky Karya Sejahtera"
"689013";"Jasa Konsultansi Badan Usaha";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. POLA DATA CONSULTANT (PDC)"
"692013";"Pengadaan Barang";"Sekolah Tinggi Teknologi Nuklir Badan Tenaga Nuklir Nasional";"CV. RAHAYU PRATAMA"
"693013";"Jasa Lainnya";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. TEGAR MANDIRI"
"695013";"Jasa Konsultansi Badan Usaha";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. PROPORSI"
"697013";"Jasa Konsultansi Badan Usaha";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT RETRACINDO"
"698013";"Jasa Konsultansi Badan Usaha";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. Wastu Anopama"
"699013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CIPTA KARYA PRATAMA"
"700013";"Pengadaan Barang";"Balai Besar Teknik Kesehatan Lingkungan dan Pengendalian  Penyak";"CV. Harrisma Computer"
"701013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"VTECH COMPUSHOP"
"704013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"Pt. Deltamarga Adyatama"
"705013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. PRISMA SEJAHTERA"
"706013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. Nata Putra"
"709013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"CV. INDIES GLOBAL"
"710013";"Pengadaan Barang";"Balai Penelitian Teknologi Bahan Alam (BP Teknologi Bahan Alam) ";"PT. AnekaKurnia Utama"
"714013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"pt.ampuh sejahtera"
"716013";"Pengadaan Barang";"POLITEKNIK KESEHATAN KEMENKES YOGYAKARTA";"CV. GRAHA KINARYA"
"717013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. TOM KONSTRUKSI"
"720013";"Pengadaan Barang";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"cv. mekar sejahtera"
"721013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"PT. ARMADA HADA GRAHA"
"722013";"Pengadaan Barang";"Pemerintah Kabupaten Gunungkidul";"CV. Rizky Pratama"
"723013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. UNGGUL PERDANA MULYA"
"724013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT. DWI SETYO"
"725013";"Pekerjaan Konstruksi";"ULP Pemerintah Daerah Daerah Istimewa Yogyakarta";"PT.SELO ADIKARTO"
